ebay_id,ebay_title,price,keeper_score
v1|336682723731|0,Dexter Gordon - The Other Side Of Round Midnight Vinyl LP - Blue Note BTC-85135,12.99,0.9116
v1|188626691200|0,Gene Harris High-Boom Rare soul funk promo 45 Blue Note,4.99,0.9115
v1|366535444067|0,Kate Bush Never For Ever Lp gatef  Nm Canadian import,29.99,0.9114
v1|800330347044|0,Amos Key - First Key 1974 LP original German press Spiegelei krautrock,79.99,0.9101
v1|127968342357|0,Tackhead Friendly As A Hand Grenade 1989 TVT Records Rock Industrial LP,9.99,0.9077
v1|137502794488|0,"DAMIEN JURADO - WHAT'S NEW, TOMBOY? USED CLEAR VINYL",13.99,0.9045
v1|227425826013|0,"TORI AMOS ""Under The Pink"" US ORIGINAL 1994 Pink Vinyl LP SEALED Hype Atlantic",59.99,0.9043
v1|257616521857|0,Miles Davis and the Modern Jazz Giants Prestige 2015 mono reissue,16.99,0.9001
v1|127968334589|0,Traffic - Mr. Fantasy - EX/VG+ 1980 RE Prog Psych Rock Island 90060-1 GF ,10.50,0.9001
v1|137502446438|0,Tanz Ohne Musik – Infinity LP Industrial Noise Galakthorro Haus Arafna,29.99,0.9000
v1|236928690197|0,BILL EVANS INTERPLAY RIVERSIDE SMJ6150 Japan LP vg+ jazz insert,20.00,0.8921
v1|158074338060|0,"COMBATWOUNDEDVETERAN ORCHID 6"" SPLIT GRIND METAL PUNK RARE INFEST CROSSED OUT",47.00,0.8921
v1|236930292206|0,The Best Of Herbie Hancock 2LP 1971 Blue Note Liberty BST 89907 VG+ jazz fusion,15.00,0.8901
v1|800307833460|0,Art Blakey  Jazz Messengers Caravan  LP Riverside OJC      EXCELLENT,9.99,0.8879
v1|287455647993|0,Gabor Szabo - Faces LP - OG Press - Jazz Funk - VG++,8.00,0.8878
v1|398162455957|0,GLENN BRANCA SYMPHONY NO. 6 - 1989 Very Rare - 1st Pressing Vinyl ,23.50,0.8821
v1|407063689327|0,"Blind Faith ""Self-Title"" Vinyl LP Stereo 1969 Blues Rock/Psych Rock/Folk OG",4.99,0.8814
v1|287453465304|0,"REFUGEE - SELF TITLED LP 1974 US CHARISMA (MONARCH PRESS), PATRICK MORAZ, PROG",5.99,0.8806
v1|227425522874|0,ROLAND KIRK The Inflated Tear LP Post-Bop Jazz ATLANTIC,9.99,0.8802
v1|800321625438|0,RL Grime - NOVA (Pink Vinyl) - RARE!,335.00,0.8793
v1|198488805889|0,Elliott Smith Either/Or LP Vinyl Kill Rock Stars  1st Pressing Near Mint,300.00,0.8779
v1|198488805889|0,Elliott Smith Either/Or LP Vinyl Kill Rock Stars  1st Pressing Near Mint,300.00,0.8779
v1|227421248321|0,Kate Bush Vinyl Albums,120.00,0.8775
v1|318533609696|0,Patrice Rushen – Straight From The Heart - US LP 1982 Specialty press,20.50,0.8771
v1|198493430986|0,Kevin Ayers Harvest UK Soft Machine Art Rock Yes We Have No Mananas VG++,7.50,0.8747
v1|147429370125|0,"DISCO 12"" ""LOVE SENSATION"" LOLEATTA HOLLOWAY (SALSOUL 1980) RARE UK RELEASE",9.50,0.8745
v1|327256585673|0,Dish- Mabel Sagittarius (1999) Vinyl EP NM,7.99,0.8739
v1|236930296095|0,Dexter Gordon 2 LP Blue Note Reissue Series VG++ gatefold og inners,5.00,0.8734
v1|137502328532|0,SKIN CRIME Audio Pathology LP Noise Industrial Prurient Merzbow Incapacitants,29.99,0.8733
v1|407063887037|0,"Kate Bush  Promo  On Stage 12"" Black Vinyl LP Rock EMI America MLP-19004",10.00,0.8727
v1|198493428917|0,Kevin Ayers Island UK Soft Machine Art Rock The Confessions of Dr. Dream VG+,7.50,0.8694
v1|188626678652|0,Listening Hello You Life Stories Promo Vanguard Pop Psych Rare VG+,4.99,0.8691
v1|137503085939|0,Charles Aznavour -1- LP - (37a),7.00,0.8681
v1|318565617463|0,The Cure Vinyl Record Collection,107.50,0.8681
v1|278162547022|0,THE MODERN JAZZ QUARTET - SELF-TITLED PRESTIGE 2-LP,15.00,0.8664
v1|178301153748|0,Dead Moon Unknown Passage LP 1989 OG 1st Press not reissue Tombstone T-25 Wipers,109.99,0.8664
v1|398152075039|0,Kate Bush 'Hounds of Love' Vinyl LP Record 1985,46.00,0.8630
v1|188614319794|0,"Quantize ""You Lost That Lovin' Feeling"". Rare UK pressing of this release.",4.00,0.8623
v1|267724334246|0,Jazz Lp Zoot Sims “New Beat Bossa Nova” On Colpix #435 Mono Vinyl cleaned Mint-,15.00,0.8592
v1|377325731250|0,SHIRLEY SCOTT TRIO - GREAT SCOTT!! IMPULSE STEREO A-67 LP RVG,15.00,0.8590
v1|307055153227|0,John Coltrane My Favorite Things Atlantic LP Stereo SD 1361,40.00,0.8589
v1|147429594252|0,"Patareni / Stres Drzavnega Aparata Split 7"" EP 1990 Yugoslavia EX/VG",35.00,0.8544
v1|188632243334|0,THE CLEAN Great Sounds LP 12 New Zealand 1982 Toy Love FLYING NUN David Kilgour,149.95,0.8515
v1|257616675317|0,Donald Byrd Byrd In Hand 2010 Blue Note Music Matters 2LP 45RPM,75.00,0.8515
v1|307054866740|0,John Coltrane '58 The Prestige Recordings 180g vinyl 8LP Box Set 1958 NEAR MINT!,209.99,0.8510
v1|257618709267|0,CHARLES MINGUS At Monterey 2 LP's DG McPherson Jaki Byard Handy Richmond ,29.99,0.8499
v1|358788117370|0,Wynton Kelly Kelley Great Vee-Jay LP1016 MONO Lee Morgan Wayne Shorter 1st press,9.99,0.8462
v1|117287436060|0,ROLF & JOACHIM KUHN QUARTET Impressions Of New York  IMPULSE      MONO EXCELLENT,19.99,0.8455
v1|227425545141|0,"NEAR MINT ""Alannah Myles"" LP 1989 Atlantic Stereo German Import",22.99,0.8451
v1|168528543106|0,THE MODERN JAZZ QUARTET-VG++ VINYL-SELF TITLED-2 REC SET-PRESTIGE GATE STEREO,5.00,0.8448
v1|168525396336|0,FRANK OLIVERA-VG++ VINYL-RESPALDO MUSICAL-AFRO CUBAN-AMERICA REC PROMO MONO,5.00,0.8445
v1|267719991346|0,Hugh Masekela – Grrr 1966 Afro-Cuban Jazz LP,16.55,0.8442
v1|178288455645|0,Lot of 4 LP RECORDS THE SMITHS MORRISSEY Reissues Alt Pop Indie Rock Etc.,62.00,0.8439
v1|327256482211|0,The Fall It’s The New Thing 45 English Pressing 1978 Vinyl record Punk New Wave,50.00,0.8420
v1|137500288549|0,ERIC B. & RAKIM   Paid in full  LP 1987  4th & Broadway  MARLEY MARL,18.00,0.8410
v1|137497304217|0,ERIC B. & RAKIM   Paid in full  LP 1987  4th & Broadway  MARLEY MARL,18.00,0.8410
v1|307058571710|0,Donny Hathaway - Extension Of A Man LP - Atlantic [SD 7029] 1970 (EX/EX),39.99,0.8405
v1|117295152795|0,1985 THE SMITHS Rough Trade RTT 181 SHAKESPEAR’S SISTER 12” Single 45 UK Press,150.00,0.8386
v1|147428054085|0,John Coltrane Impressions Lp 1980 McCaoy Tyner Eric Dolphy Nm,29.99,0.8382
v1|307054861537|0,John Coltrane The Heavyweight Champion 1995 12 LP Box Set # 2691/ 3000NEARMINT,329.99,0.8378
v1|307054849148|0,TEARS FOR FEARS - Saturnine Martial  & Lunatic Vinyl 2LP RSD23. Near Mint,69.99,0.8363
v1|407064530074|0,CONNIE SMITH - NEW HORIZONS -,1.99,0.8359
v1|158073944153|0,"Lou Reed-Metal Machine Music (2 LP'S, Records, Vinyl) 1975---RARE---",70.00,0.8359
v1|188627135165|0,George Harrison All Things Must Pass 3 Vinyl LP Album Set German Press NM Cond,300.00,0.8358
v1|227425544062|0,ROLAND KIRK Domino LP MERCURY Post Bop Jazz Deep Groove,9.99,0.8327
v1|800294273073|0,CHARLES TOLLIVER - Paper Man LP JAZZ LP     EXCELLENT   Hancock,9.99,0.8326
v1|147429037706|0,"Regurgitate / Vaginalmassaker Sotter Split 7"" 1992 Goregrind NM/VG",49.99,0.8316
v1|298497065418|0,Brian Eno ‎1977 Before And After Science Polydor 2302 071 UK,175.00,0.8314
v1|188614106595|0,The Monkees – “Head” Soundtrack – Japanese Import – 1968 - RARE,90.00,0.8312
v1|800321680915|0,"Killing Joke- Let's All Go To The Fire Dances/Dominator 7"" Vinyl- Post Punk 1983",20.00,0.8301
v1|178300837203|0,SOUND OF THE BIRTH OF JOY ORANGE VINYL INSERT MODERN PSYCH NEAR MINT!,14.99,0.8299
v1|800307936846|0,RARE  Rene McLean Sextet LP Watch Out Inner City IC 2037 OG 1st 1976 AUTOGRAPHED,10.50,0.8296
v1|158074339778|0,Deee-Lite World Clique 1990 US Orig LP Elektra Groove Is In The Heart,9.99,0.8282
v1|278162544710|0,ROY AYERS WAYNE HENDERSON - STEP INTO OUR LIFE POLYDOR PD-1-6179 LP,9.99,0.8271
v1|318538770578|0,Fathers & Sons - s/t - US Jazz LP 1982,4.99,0.8243
v1|188624126613|0,John Coltrane KING Japan Rare Ascension NM Amazing Copy Freddie Hubbard Shepp'65,200.00,0.8243
v1|278172840221|0,1983 Tears For Fears The Hurting Vinyl 33⅓ LP US Mercury 422 811 039-1 M VG+,33.99,0.8236
v1|158074333379|0,"BORN AGAINST YUPPICIDE 7"" SPLIT RARE HARDCORE PUNK VHTF OCCULT RECORDS",66.00,0.8230
v1|287453463195|0,"YVONNE LORIOD - OLIVIER MESSIAEN LP RARE 1968 US CANDIDE, VACLAV NEUMANN",7.99,0.8213
v1|318572937147|0,Adventures Of Robert Savage - 1971 Paramount Original Hard Psych Prog Unipak Ex,110.00,0.8205
v1|127968765357|0,Audiobooks - Now! (in a minute) - Limited White Vinyl LP - Rough Trade - Played ,9.99,0.8196
v1|358785638473|0,Gary Bartz Ntu Troop Follow The Medicine Man Prestige PR10068 stereo  Andy Bey,12.99,0.8171
v1|147429493940|0,"Gut Pussyfied Assyfied 7"" EP 1995 Germany Pornogrind Goregrind NM/VG",35.00,0.8157
v1|318533930809|0,"Lipps, Inc. – Mouth To Mouth - US LP 1979",4.99,0.8151
v1|257618720522|0,"GIL MELLE Quartet Vol 3 w/Lou Mecca 10"" Blue Note LP Mono Import ",33.99,0.8150
v1|287453464141|0,Rare Private Press Gospel LP Andy Bellows Counted As Gold Rainbow R-2560-LPS,120.00,0.8139
v1|158074172277|0,Liberty Carry On 1981 Private Press Jazz Rock Gospel AOR Vinyl LP RARE VG/VG,49.99,0.8137
v1|198488869897|0,Miles Davis ~ Bitches Brew ~ Columbia PG 26 ~ 2-LP Gatefold Red Label Vinyl (NM),17.99,0.8112
v1|287452763992|0,"12"" VERY RARE EP DON'T GIVE UP BY PETER GABRIAL, KATE BUSH (1986) VIRGIN PGS 212",9.99,0.8108
v1|117268457225|0,ROY AYERS UBIQUITY A Tear To A Smile POLYDOR LP   EXCELLENT,9.99,0.8093
v1|298495972770|0,"1980 LP Instant Funk ""The Funk Is On"" SalSoul SA-8536",9.95,0.8082
v1|227425549868|0,ROLAND KIRK Reeds & Deeds LP Hard Bop Jazz MERCURY Deep Groove,9.99,0.8079
v1|278162544712|0,MAURICE FANON - SELF-TITLED FONTANA MONO LP SHIRNK UK,25.00,0.8058
v1|227426054499|0,Ramatam – Self-titled Debut LP SD7236 Vinyl 1972 Psychedelic Rock Excellent!,8.00,0.8025
v1|307055382526|0,"Lot of Three(3)  12"" Record LP's ROLAND KIRK-HAROLD LAND-YUSEF LATEEF Jazz/Blues",93.99,0.8004
v1|227431269189|0,"The Beatles Let It Be: Naked LP plus 7"" Vinyl UK release Nov-2003 by Parlophone",79.00,0.8000
v1|137497334316|0,JAMM S-T   VG  Epic RECORDS 1988  modern soul  YOU and ME,6.95,0.7997
v1|298496490515|0,Aliotta Haynes Jeremiah – Lake Shore Drive - Rare 1975 First Pressing ,40.00,0.7995
v1|188627047982|0,MARSHMALLOW WAY BUBBLEGUM PSYCH U.A. RECORDS 6708 STEREO VINYL NEAR MINT!,9.99,0.7991
v1|327255615911|0,Modern Romance  Adventures In Clubland  Rare 1981 Atlantic Synth Pop Disco Lp,1.99,0.7938
v1|278166735612|0,CLARK-HUTCHINSON A=MH2 LP WILDLY RARE ORIGINAL 1969 PROMO COPY ON SIRE / LONDON!,11.50,0.7930
v1|358781603087|0,Relaxing With The Miles Davis Quintet VG,30.00,0.7928
v1|800294564795|0,BILL EVANS TRIO     Crosscurrents Vinyl LP       EXCELLENT,9.99,0.7915
v1|800257328985|0,BILL EVANS TRIO     Crosscurrents Vinyl LP       EXCELLENT,9.99,0.7915
v1|407063775553|0,"Steppenwolf - First Pressing January, 1968 - Vinyl LP - Self-Titled Album",40.00,0.7906
v1|800297381047|0,Sun Ra - We Are the Future LP   Futuristic Sounds     EXCELLENT,17.50,0.7898
v1|147429709248|0,"LATIN - DOWNTEMPO 12"" ""THE BIG BOSSA"" CATFORD CLASSICS 1 (VIKTOR 2001) UK IMPORT",5.00,0.7890
v1|227427492061|0,RAMONES Road To Ruin ORIGINAL 1978 FIRST PRESSING FACTORY SEALED Gorgeous!,203.50,0.7888
v1|287452832080|0,Andy Montañez - El Eterno Enamorado (VG+ 1988 US TH Rodven in shrink),25.00,0.7818
v1|287453465827|0,"INDUSTRY - SELF TITLED MINI LP RARE 1983 US CAPITOL WINCHESTER PRESS, SYNTH POP",7.99,0.7792
v1|188627243931|0,"THE CURE on LP  "" CLOSE TO ME   REMIX "" electronic rock",19.99,0.7785
v1|287452822170|0,Ismael Miranda - Hasta La Ultima Gota (VG+ 1991 US RMM Records In Shrink),30.00,0.7773
v1|318538751168|0,New York Mary - s/t - US Jazz Funk/Contemporary Jazz LP 1975,4.99,0.7760
v1|147428179289|0,"Gut / Morphea Split 7"" 1994 Morbid Single White Vinyl VG+/VG+",35.00,0.7729
v1|188627144267|0,Sonny Clark Cool Struttin' Blue Note Reissue Vinyl LP Album 1987 in NM Condition,75.00,0.7729
v1|358780821595|0,VERONICA UNDERWOOD S/T LP OG '85 PHILLY WORLD SYNTH FUNK MODERN SOUL VG SHRINK!,1.00,0.7718
v1|800321173522|0,ELAINE CURZIO BUBBLE JOY AVANT GARDE 1970 RECORD VINYL LP VG,10.99,0.7713
v1|117290444226|0,GIRLS AGAINST BOYS House of GVSB LP USED VINYL Touch and Go Records 1996,11.28,0.7692
v1|257611250279|0," Twin Hype Double Barrel 12"" LP 1991 Profile (WLP) Pro-3408B-DJ, rare edition ",29.99,0.7632
v1|117291184992|0,Art Blakey - A Night At Birdland Vol. 2  - Blue Note - BST-81522 DMM  EXCELLENT,9.99,0.7631
v1|407064247084|0,THE ADVERTS Singles Compilation LP Vinyl Gaye Black TV Smith damned uk subs punk,19.99,0.7621
v1|407063691908|0,"Soft Cell ""Non-Stop Exotic Cabaret"" Vinyl LP 1981 Club Ed Synth Pop/New Wave OG",5.99,0.7599
v1|117295844895|0,JAMES BROWN IS DEAD. REMIXES L.A.STYLE....EXTREMELY  VERY RARE COPY 1991  SINGLE,100.00,0.7598
v1|278162547016|0,GENE LUDWIG TRIO - ORGAN OUT LOUD MAINSTREAM LP WL PROMO,40.00,0.7591
v1|800242596402|0,NEUTRAL MILK HOTEL In The Aeroplane Over The Sea MERGE MRG136LP LP   EXCELLENT,9.99,0.7589
v1|267724333638|0,SONNY ROLLINS EASY LIVING 1978 Milestone Records M-9080 Vinyl cleaned VG+ to EX,9.99,0.7582
v1|267724305589|0,Max Frost - Shape of Things to Come LP -Tower ST 5147 - Tested VG+ Vinyl Cleaned,15.00,0.7578
